FullDate,Category,AvgStock,AvgDOH,StockoutRate,AvgUnitCost,AvgInventoryValue,GMROI
2019-08-05,Towing,224,15,224,655.575000,146848.800000,0.004427
2019-08-06,Exterior,231,14,231,674.566666,155824.899846,0.015296
2019-08-06,Interior,52,25,52,935.320000,48636.640000,0.040093
2019-08-06,Lighting,194,63,194,285.470000,55381.180000,0.009585
2019-08-06,Performance,176,30,176,808.345000,142268.720000,0.011337
2019-08-06,Suspension,273,60,273,545.752500,148990.432500,0.017290
2019-08-06,Towing,180,46,180,575.165000,103529.700000,0.015305
2019-08-07,Exterior,42,36,42,1189.380000,49953.960000,0.074359
2019-08-07,Lighting,167,59,167,790.267500,131974.672500,0.009423
2019-08-07,Performance,318,78,318,432.660000,137585.880000,0.024261
2019-08-07,Suspension,275,24,275,992.010000,272802.750000,0.001534
2019-08-07,Towing,223,29,223,760.280000,169542.440000,0.011070
2019-08-08,Exterior,314,30,314,350.336666,110005.713124,0.037531
2019-08-08,Lighting,324,3,324,556.280000,180234.720000,0.003607
2019-08-08,Performance,205,41,205,580.178333,118936.558265,0.039880
2019-08-08,Suspension,153,29,153,784.905000,120090.465000,0.007080
2019-08-08,Towing,209,24,209,216.260000,45198.340000,0.044087
2019-08-09,Exterior,217,13,217,727.350000,157834.950000,0.023104
2019-08-09,Lighting,290,66,290,708.306666,205408.933140,-0.000907
2019-08-09,Performance,248,68,248,645.650000,160121.200000,0.007862
2019-08-09,Suspension,104,44,104,748.660000,77860.640000,0.025077
2019-08-09,Towing,325,39,325,980.716666,318732.916450,0.003272
2019-08-10,Exterior,124,27,124,934.154000,115835.096000,0.031426
2019-08-10,Interior,264,32,264,292.790000,77296.560000,0.023738
2019-08-10,Lighting,200,27,200,556.103333,111220.666600,0.009862
2019-08-10,Performance,224,37,224,555.164000,124356.736000,0.019391
2019-08-10,Suspension,311,43,311,736.256666,228975.823126,0.008952
2019-08-10,Towing,154,52,154,771.726000,118845.804000,0.003544
2019-08-11,Exterior,369,59,369,1080.710000,398781.990000,0.013967
2019-08-11,Interior,237,53,237,916.895000,217304.115000,0.007456
2019-08-11,Performance,203,45,203,522.765000,106121.295000,0.039073
2019-08-11,Suspension,283,40,283,391.460000,110783.180000,0.006333
2019-08-11,Towing,84,25,84,1228.410000,103186.440000,0.004821
2019-08-12,Exterior,134,40,134,996.130000,133481.420000,0.028461
2019-08-12,Interior,226,28,226,1198.265000,270807.890000,0.002918
2019-08-12,Lighting,241,56,241,832.020000,200516.820000,0.013068
2019-08-12,Performance,206,35,206,837.648000,172555.488000,0.024249
2019-08-12,Suspension,215,44,215,799.120000,171810.800000,0.021217
2019-08-13,Exterior,281,19,281,862.505000,242363.905000,0.015294
2019-08-13,Interior,229,62,229,560.410000,128333.890000,0.010238
2019-08-13,Performance,176,37,176,349.168333,61453.626608,0.021833
2019-08-13,Suspension,99,32,99,935.400000,92604.600000,0.003414
2019-08-14,Interior,252,40,252,414.885000,104551.020000,0.003990
2019-08-14,Performance,119,68,119,623.137500,74153.362500,0.028705
2019-08-14,Suspension,364,55,364,1097.330000,399428.120000,0.002822
2019-08-14,Towing,325,56,325,805.520000,261794.000000,0.004940
2019-08-15,Exterior,339,84,339,968.900000,328457.100000,0.009322
2019-08-15,Interior,275,50,275,489.663333,134657.416575,0.012745
2019-08-15,Lighting,253,45,253,278.830000,70543.990000,0.014947
2019-08-15,Performance,274,18,274,766.623333,210054.793242,0.006438
2019-08-15,Suspension,159,34,159,1360.560000,216329.040000,0.011645
2019-08-15,Towing,352,62,352,515.793333,181559.253216,0.011451
2019-08-16,Exterior,183,38,183,1109.630000,203062.290000,0.018972
2019-08-16,Interior,93,64,93,1000.050000,93004.650000,0.012285
2019-08-16,Performance,301,54,301,427.055000,128543.555000,0.011606
2019-08-16,Suspension,167,42,167,582.625000,97298.375000,0.031286
2019-08-16,Towing,254,14,254,740.920000,188193.680000,0.007496
2019-08-17,Exterior,186,56,186,825.945000,153625.770000,0.011647
2019-08-17,Lighting,136,80,136,371.900000,50578.400000,0.024827
2019-08-17,Performance,180,40,180,517.532500,93155.850000,0.014244
2019-08-17,Suspension,44,81,44,770.840000,33916.960000,0.025629
2019-08-17,Towing,126,53,126,780.930000,98397.180000,0.015437
2019-08-18,Exterior,246,26,246,552.725000,135970.350000,0.020473
2019-08-18,Interior,34,67,34,1370.620000,46601.080000,0.035565
2019-08-18,Lighting,138,60,138,539.845000,74498.610000,0.025889
2019-08-18,Performance,217,70,217,390.325000,84700.525000,0.030792
2019-08-18,Suspension,8,30,8,1065.970000,8527.760000,0.105472
2019-08-18,Towing,76,76,76,740.920000,56309.920000,0.037923
2019-08-19,Exterior,192,41,192,983.376000,188808.192000,0.019279
2019-08-19,Interior,166,53,166,953.560000,158290.960000,0.008397
2019-08-19,Lighting,257,55,257,771.385000,198245.945000,0.003816
2019-08-19,Performance,165,64,165,843.973333,139255.599945,0.027504
2019-08-19,Suspension,340,77,340,391.990000,133276.600000,0.022503
2019-08-20,Exterior,245,40,245,832.050000,203852.250000,0.018290
2019-08-20,Interior,225,9,225,971.160000,218511.000000,0.006164
2019-08-20,Lighting,198,35,198,861.935000,170663.130000,0.001801
2019-08-20,Performance,174,28,174,540.495000,94046.130000,0.017068
2019-08-20,Towing,161,6,161,477.760000,76919.360000,0.024406
2019-08-21,Exterior,281,89,281,229.000000,64349.000000,0.068277
2019-08-21,Interior,107,61,107,1207.900000,129245.300000,0.009779
2019-08-21,Lighting,330,8,330,598.297500,197438.175000,0.020258
2019-08-21,Performance,182,22,182,713.840000,129918.880000,0.015108
2019-08-21,Suspension,60,85,60,1252.690000,75161.400000,0.043108
2019-08-21,Towing,316,28,316,1194.745000,377539.420000,0.008555
2019-08-22,Exterior,184,44,184,803.124285,147774.868440,0.026455
2019-08-22,Interior,226,86,226,321.130000,72575.380000,0.012584
2019-08-22,Lighting,150,51,150,1113.520000,167028.000000,0.017650
2019-08-22,Performance,196,49,196,761.453333,149244.853268,0.024311
2019-08-22,Suspension,149,35,149,730.116666,108787.383234,0.010369
2019-08-23,Exterior,180,55,180,448.665000,80759.700000,0.008206
2019-08-23,Interior,184,46,184,205.725000,37853.400000,0.032256
2019-08-23,Performance,37,31,37,860.120000,31824.440000,0.136667
2019-08-23,Suspension,144,58,144,611.260000,88021.440000,0.004943
2019-08-24,Interior,52,46,52,903.090000,46960.680000,0.040586
2019-08-24,Lighting,31,33,31,393.070000,12185.170000,0.165673
2019-08-24,Performance,127,30,127,1033.030000,131194.810000,0.030690
2019-08-24,Towing,142,58,142,655.572000,93091.224000,0.014600
2019-08-25,Exterior,198,59,198,1172.842000,232222.716000,0.028278
2019-08-25,Interior,311,2,311,1097.410000,341294.510000,0.003660
2019-08-25,Lighting,92,50,92,434.053333,39932.906636,0.049052
2019-08-25,Performance,300,55,300,605.810000,181743.000000,0.031965
2019-08-25,Suspension,252,27,252,729.836666,183918.839832,0.018702
2019-08-25,Towing,185,24,185,1514.980000,280271.300000,0.007519
2019-08-26,Exterior,204,38,204,939.653333,191689.279932,0.013954
2019-08-26,Interior,234,66,234,158.860000,37173.240000,0.021847
2019-08-26,Performance,172,59,172,779.175000,134018.100000,0.011762
2019-08-26,Suspension,235,57,235,434.140000,102022.900000,0.018601
2019-08-26,Towing,200,40,200,264.523333,52904.666600,0.018208
2019-08-27,Exterior,389,44,389,1302.780000,506781.420000,0.007002
2019-08-27,Interior,152,63,152,1129.942500,171751.260000,0.008174
2019-08-27,Lighting,222,55,222,717.675000,159323.850000,0.018832
2019-08-27,Performance,128,73,128,553.210000,70810.880000,0.019696
2019-08-27,Suspension,222,43,222,214.130000,47536.860000,0.025315
2019-08-27,Towing,288,52,288,1578.020000,454469.760000,0.007558
2019-08-28,Exterior,229,55,229,509.417500,116656.607500,0.051329
2019-08-28,Interior,266,27,266,372.000000,98952.000000,0.034326
2019-08-28,Lighting,147,57,147,548.617500,80646.772500,0.018841
2019-08-28,Performance,85,27,85,726.307500,61736.137500,0.043630
2019-08-28,Towing,42,62,42,542.330000,22777.860000,0.052925
2019-08-29,Exterior,202,42,202,728.290000,147114.580000,0.020175
2019-08-29,Interior,217,42,217,491.380000,106629.460000,0.006464
2019-08-29,Lighting,127,31,127,329.910000,41898.570000,0.050634
2019-08-29,Performance,201,39,201,851.756666,171203.089866,0.009175
2019-08-29,Suspension,194,32,194,1187.850000,230442.900000,0.003122
2019-08-29,Towing,300,73,300,193.320000,57996.000000,0.005695
2019-08-30,Exterior,163,42,163,788.967142,128601.644146,0.043850
2019-08-30,Lighting,368,29,368,705.120000,259484.160000,0.007338
2019-08-30,Performance,325,23,325,883.285000,287067.625000,0.009088
2019-08-30,Towing,68,33,68,146.640000,9971.520000,0.082109
2019-08-31,Exterior,130,51,130,643.074000,83599.620000,0.034638
2019-08-31,Interior,277,17,277,1257.060000,348205.620000,0.003922
2019-08-31,Lighting,121,75,121,185.440000,22438.240000,0.058740
2019-08-31,Performance,289,88,289,585.620000,169244.180000,0.025717
2019-08-31,Suspension,249,34,249,1062.780000,264632.220000,0.011203
2019-08-31,Towing,256,47,256,867.915000,222186.240000,0.009302
2019-09-01,Exterior,138,19,138,1062.370000,146607.060000,0.040961
2019-09-01,Interior,252,11,252,995.175000,250784.100000,0.006188
2019-09-01,Lighting,282,41,282,971.440000,273946.080000,0.008619
2019-09-01,Performance,231,67,231,917.694000,211987.314000,0.018367
2019-09-01,Suspension,179,76,179,394.300000,70579.700000,0.018745
2019-09-01,Towing,213,37,213,779.666666,166068.999858,0.004318
2019-09-02,Exterior,133,72,133,1031.700000,137216.100000,0.019087
2019-09-02,Interior,33,7,33,1470.980000,48542.340000,0.017216
2019-09-02,Performance,333,55,333,910.025000,303038.325000,0.006118
2019-09-02,Suspension,175,45,175,819.380000,143391.500000,0.021507
2019-09-02,Towing,119,22,119,69.940000,8322.860000,0.110606
2019-09-03,Exterior,124,39,124,870.367500,107925.570000,0.046962
2019-09-03,Interior,218,55,218,860.675000,187627.150000,0.010363
2019-09-03,Performance,211,67,211,531.885000,112227.735000,0.045861
2019-09-03,Suspension,274,54,274,613.650000,168140.100000,0.008651
2019-09-03,Towing,141,83,141,1075.200000,151603.200000,0.005469
2019-09-04,Exterior,286,68,286,490.640000,140323.040000,0.034937
2019-09-04,Interior,94,8,94,565.570000,53163.580000,0.020781
2019-09-04,Lighting,133,37,133,1290.610000,171651.130000,0.005372
2019-09-04,Performance,116,53,116,488.023333,56610.706628,0.050835
2019-09-04,Suspension,250,51,250,754.730000,188682.500000,0.001638
2019-09-04,Towing,168,57,168,619.030000,103997.040000,0.013739
2019-09-05,Exterior,269,44,269,926.110000,249123.590000,0.020302
2019-09-05,Interior,146,51,146,843.243333,123113.526618,0.007321
2019-09-05,Lighting,77,9,77,174.110000,13406.470000,0.268977
2019-09-05,Performance,191,19,191,573.757500,109587.682500,0.048359
2019-09-05,Suspension,52,73,52,1163.670000,60510.840000,0.008594
2019-09-05,Towing,104,43,104,242.770000,25248.080000,0.041660
2019-09-06,Exterior,194,28,194,616.485000,119598.090000,0.006503
2019-09-06,Interior,177,72,177,1133.570000,200641.890000,0.018118
2019-09-06,Lighting,170,40,170,949.382500,161395.025000,0.012414
2019-09-06,Performance,301,3,301,475.600000,143155.600000,0.027495
2019-09-06,Suspension,299,45,299,698.365000,208811.135000,0.002803
2019-09-06,Towing,268,36,268,698.343333,187156.013244,0.010831
2019-09-07,Exterior,49,6,49,181.970000,8916.530000,0.300238
2019-09-07,Interior,224,81,224,552.825000,123832.800000,0.009359
2019-09-07,Lighting,185,42,185,949.240000,175609.400000,0.011084
2019-09-07,Performance,229,22,229,604.923333,138527.443257,0.022032
2019-09-07,Suspension,352,77,352,704.760000,248075.520000,0.002131
2019-09-07,Towing,197,65,197,784.005000,154448.985000,0.003951
2019-09-08,Exterior,214,35,214,972.585000,208133.190000,0.010268
2019-09-08,Interior,268,53,268,909.870000,243845.160000,-0.000278
2019-09-08,Lighting,239,66,239,458.970000,109693.830000,0.038358
2019-09-08,Performance,288,38,288,570.860000,164407.680000,0.011332
2019-09-08,Towing,135,24,135,116.750000,15761.250000,0.146343
2019-09-09,Exterior,174,57,174,637.085000,110852.790000,0.035435
2019-09-09,Performance,328,45,328,776.900000,254823.200000,0.005549
2019-09-09,Suspension,105,28,105,220.430000,23145.150000,0.033710
2019-09-09,Towing,193,48,193,434.120000,83785.160000,0.042556
2019-09-10,Exterior,138,25,138,689.660000,95173.080000,0.007115
2019-09-10,Interior,378,52,378,752.290000,284365.620000,0.003797
2019-09-10,Lighting,85,79,85,378.575000,32178.875000,0.035563
2019-09-10,Performance,159,70,159,751.830000,119540.970000,0.030070
2019-09-10,Suspension,6,40,6,674.290000,4045.740000,0.248453
2019-09-10,Towing,173,20,173,1022.670000,176921.910000,0.017551
2019-09-11,Exterior,135,83,135,134.890000,18210.150000,0.151397
2019-09-11,Interior,52,18,52,1183.210000,61526.920000,0.015324
2019-09-11,Lighting,27,68,27,780.740000,21079.980000,0.108465
2019-09-11,Performance,149,45,149,721.560000,107512.440000,0.037446
2019-09-11,Suspension,115,33,115,1022.550000,117593.250000,0.008967
2019-09-11,Towing,340,84,340,692.990000,235616.600000,0.006459
2019-09-12,Exterior,254,43,254,490.546666,124598.853164,0.039971
2019-09-12,Interior,213,23,213,477.056666,101613.069858,0.024247
2019-09-12,Lighting,197,38,197,953.650000,187869.050000,0.010421
2019-09-12,Suspension,244,23,244,1048.216666,255764.866504,0.003161
2019-09-12,Towing,144,33,144,1060.056666,152648.159904,0.015627
2019-09-13,Exterior,247,40,247,636.013333,157095.293251,0.022030
2019-09-13,Interior,149,41,149,411.665000,61338.085000,0.018764
2019-09-13,Lighting,205,61,205,907.386666,186014.266530,0.007904
2019-09-13,Performance,131,43,131,898.838000,117747.778000,0.024811
2019-09-13,Suspension,121,31,121,551.500000,66731.500000,0.027346
2019-09-14,Exterior,158,37,158,801.931250,126705.137500,0.053811
2019-09-14,Interior,114,42,114,472.410000,53854.740000,0.040849
2019-09-14,Lighting,300,70,300,418.935000,125680.500000,0.009899
2019-09-14,Performance,33,43,33,807.280000,26640.240000,0.097622
2019-09-14,Suspension,322,46,322,922.075000,296908.150000,0.004610
2019-09-15,Exterior,209,46,209,527.375000,110221.375000,0.048048
2019-09-15,Interior,103,71,103,1072.045000,110420.635000,0.011761
2019-09-15,Performance,225,75,225,520.720000,117162.000000,0.043946
2019-09-15,Suspension,227,33,227,720.005000,163441.135000,0.010479
2019-09-15,Towing,242,46,242,269.760000,65281.920000,0.019220
2019-09-16,Exterior,163,44,163,228.360000,37222.680000,0.050588
2019-09-16,Lighting,356,29,356,581.420000,206985.520000,0.008230
2019-09-16,Performance,255,42,255,590.504000,150578.520000,0.007704
2019-09-16,Suspension,292,37,292,615.515000,179730.380000,0.000908
2019-09-17,Exterior,175,54,175,494.074000,86462.950000,0.029268
2019-09-17,Interior,144,58,144,1117.003333,160848.479952,0.011027
2019-09-17,Lighting,229,53,229,413.590000,94712.110000,0.029787
2019-09-17,Performance,182,7,182,687.345000,125096.790000,0.024042
2019-09-17,Suspension,105,21,105,453.485000,47615.925000,0.066639
2019-09-18,Exterior,257,62,257,1122.640000,288518.480000,0.007292
2019-09-18,Interior,195,21,195,745.320000,145337.400000,0.008871
2019-09-18,Lighting,90,87,90,1102.650000,99238.500000,0.011567
2019-09-18,Performance,193,84,193,195.090000,37652.370000,0.063099
2019-09-18,Suspension,46,29,46,1309.150000,60220.900000,0.029360
2019-09-19,Exterior,359,84,359,350.640000,125879.760000,0.028468
2019-09-19,Interior,194,60,194,1097.410000,212897.540000,0.007986
2019-09-19,Lighting,49,61,49,106.360000,5211.640000,0.423837
2019-09-19,Performance,158,62,158,638.590000,100897.220000,0.020687
2019-09-19,Suspension,228,23,228,525.050000,119711.400000,0.023167
2019-09-19,Towing,381,43,381,1364.310000,519802.110000,0.001328
2019-09-20,Exterior,232,79,232,244.770000,56786.640000,0.093550
2019-09-20,Interior,98,31,98,904.400000,88631.200000,0.030276
2019-09-20,Lighting,197,5,197,1286.020000,253345.940000,0.000444
2019-09-20,Performance,168,44,168,535.146666,89904.639888,0.032996
2019-09-20,Towing,146,43,146,469.528000,68551.088000,0.024669
2019-09-21,Exterior,235,51,235,778.746666,183005.466510,0.026526
2019-09-21,Interior,352,5,352,517.770000,182255.040000,0.011476
2019-09-21,Lighting,135,63,135,664.460000,89702.100000,0.024769
2019-09-21,Performance,121,24,121,738.375000,89343.375000,0.017871
2019-09-22,Exterior,158,42,158,902.300000,142563.400000,0.038069
2019-09-22,Interior,339,3,339,93.560000,31716.840000,0.074951
2019-09-22,Lighting,178,58,178,961.065000,171069.570000,0.012810
2019-09-22,Performance,263,74,263,264.515000,69567.445000,0.007038
2019-09-22,Suspension,181,73,181,294.680000,53337.080000,0.022137
2019-09-22,Towing,20,6,20,534.685000,10693.700000,0.323238
2019-09-23,Exterior,220,28,220,514.288571,113143.485620,0.007425
2019-09-23,Interior,282,29,282,748.082500,210959.265000,0.006933
2019-09-23,Lighting,227,43,227,463.577500,105232.092500,0.015785
2019-09-23,Performance,152,66,152,631.410000,95974.320000,0.027110
2019-09-23,Suspension,364,80,364,236.050000,85922.200000,0.020174
2019-09-23,Towing,300,41,300,1505.020000,451506.000000,0.001805
2019-09-24,Exterior,189,34,189,733.770000,138682.530000,0.029353
2019-09-24,Lighting,221,31,221,604.353333,133562.086593,0.001133
2019-09-24,Performance,358,39,358,203.470000,72842.260000,0.045562
2019-09-24,Suspension,61,9,61,987.570000,60241.770000,0.008432
2019-09-24,Towing,269,32,269,695.900000,187197.100000,0.010550
2019-09-25,Exterior,212,69,212,65.430000,13871.160000,0.106662
2019-09-25,Interior,148,40,148,218.403333,32323.693284,0.048324
2019-09-25,Lighting,233,46,233,818.460000,190701.180000,0.001570
2019-09-25,Performance,222,43,222,929.420000,206331.240000,0.027956
2019-09-25,Suspension,187,50,187,1295.715000,242298.705000,0.001720
2019-09-25,Towing,127,41,127,862.175000,109496.225000,0.011419
2019-09-26,Exterior,216,37,216,708.070000,152943.120000,0.020173
