ShipmentFactID,DateID,CustomerID,ProductID,WarehouseID,CarrierID,LocationID,ShippingCost,DeliveryTimeDays
3249,2183,2640,2112,791,817,845,9.25,13
3250,1098,3998,1918,787,815,657,12.97,16
3251,1476,3907,1179,789,816,826,62.77,3
3252,1204,3749,2532,788,818,575,28.67,5
3253,1983,572,2912,790,816,732,22.45,15
3254,2665,642,2691,791,817,588,22.72,12
3255,1685,6163,405,790,823,815,29.12,27
3256,2374,6237,2662,789,817,700,10.05,24
3257,3034,3852,523,790,817,703,13.89,8
3258,1703,5628,548,789,821,786,38.32,28
3259,850,6388,2392,793,820,729,57.65,17
3260,2418,3774,715,787,818,850,42.51,19
3261,2552,3378,1268,791,820,748,49.51,7
3262,2336,5887,2877,787,819,582,27.30,1
3263,2096,3586,2228,790,819,884,62.20,15
3264,3096,4616,437,788,820,858,48.22,18
3265,2851,4469,742,792,820,719,30.35,13
3266,1723,4847,2444,790,818,798,58.61,1
3267,2662,3407,2154,788,815,617,57.18,12
3268,2354,2269,710,790,817,770,22.51,26
3269,2850,1773,2406,788,821,780,28.69,23
3270,2817,4123,1773,791,815,720,27.91,15
3271,2528,6956,2640,790,819,593,56.63,11
3272,1186,1748,1971,791,815,818,52.61,19
3273,1345,400,1440,788,816,607,14.68,28
3274,3027,5706,2873,787,818,610,29.56,3
3275,1059,3241,2105,791,823,840,41.73,26
3276,1467,3375,603,790,820,672,52.67,1
3277,931,3539,1148,792,819,821,19.61,12
3278,2400,3980,1431,791,815,637,60.04,9
3279,3230,7244,922,787,818,868,43.87,29
3280,1596,1477,1453,787,816,654,13.48,28
3281,2678,7132,2114,789,816,863,13.96,5
3282,2076,2686,1635,788,817,740,18.29,5
3283,1902,1871,1197,789,818,652,44.37,17
3284,1830,6024,747,788,822,857,9.62,15
3285,2747,6740,966,793,821,878,64.45,2
3286,3223,1790,1960,793,820,613,55.28,23
3287,1453,3308,1037,787,816,845,29.11,3
3288,2795,3910,2813,793,820,852,53.27,22
3289,1448,4660,2333,793,815,586,55.48,29
3290,1283,4304,1286,789,822,813,48.88,19
3291,2254,173,852,793,817,767,21.54,14
3292,2958,5722,1011,787,822,675,64.08,19
3293,2114,4536,789,793,820,695,56.77,3
3294,2848,591,998,793,815,841,15.32,24
3295,2851,3508,2345,792,819,852,47.58,5
3296,2961,6449,610,787,818,637,39.70,8
3297,1627,3421,912,790,819,621,23.87,25
3298,1471,7109,1433,788,817,589,17.69,9
3299,2476,2998,1639,788,820,756,17.85,7
3300,1403,5955,2928,792,815,710,39.59,9
3301,1671,5597,634,792,817,759,19.30,14
3302,3105,1858,2269,792,821,813,25.52,8
3303,2382,633,518,792,822,887,35.54,18
3304,1822,4490,1355,788,816,815,53.42,5
3305,1383,1271,958,790,820,730,36.82,3
3306,2868,2356,1571,787,819,611,22.07,23
3307,2081,3494,1273,790,819,665,20.12,23
3308,3089,1789,2137,791,815,788,44.45,24
3309,1828,2966,413,788,821,647,27.72,14
3310,1616,320,2688,791,823,629,54.08,21
3311,1181,5362,1265,789,815,849,27.73,26
3312,1845,2823,2206,791,818,695,10.06,3
3313,1810,1819,2819,793,821,583,46.78,28
3314,962,4165,2814,789,823,870,63.37,29
3315,2619,6523,465,792,816,838,29.97,15
3316,2309,6371,2183,788,821,742,19.91,22
3317,2634,6172,1895,790,817,793,50.42,18
3318,1278,4746,931,790,816,652,55.62,14
3319,2653,1812,1709,792,816,830,31.73,4
3320,1327,6026,504,793,816,602,30.92,12
3321,2108,4794,2750,790,821,704,47.90,16
3322,2247,3765,1123,792,822,799,31.92,19
3323,3116,7203,1428,787,816,855,51.47,2
3324,1806,5571,1625,790,822,791,30.10,13
3325,2669,4013,2417,790,816,856,61.09,24
3326,1085,5772,892,787,818,723,11.33,22
3327,3036,5944,2422,789,820,799,20.93,22
3328,2197,4584,2097,789,820,729,28.37,6
3329,2838,1252,1933,790,823,619,47.23,11
3330,3142,173,2282,787,823,699,55.68,7
3331,2377,6226,2817,788,823,889,50.98,29
3332,2757,352,1031,788,817,596,59.51,3
3333,1528,3639,2298,788,821,804,33.52,29
3334,2012,3575,2616,787,816,783,50.45,21
3335,1705,5514,2747,787,821,633,41.36,15
3336,911,3244,2249,787,819,723,17.95,18
3337,1627,697,1438,793,819,813,15.89,26
3338,987,5945,2647,789,822,593,34.81,1
3339,853,4481,1107,789,815,652,33.34,14
3340,2079,3725,1635,792,817,670,38.03,5
3341,1430,5748,847,789,821,756,40.27,24
3342,2927,3069,2264,787,821,606,29.06,7
3343,2796,3306,1395,788,823,749,40.43,22
3344,1800,173,1628,789,817,708,20.05,16
3345,1062,2659,638,791,815,674,64.02,2
3346,2482,3812,1392,792,821,861,35.47,6
3347,1867,376,1749,792,823,643,52.38,18
3348,2431,1603,1424,793,821,728,15.66,21
3349,1054,5708,2012,787,816,621,64.26,9
3350,1804,1573,656,789,823,702,50.00,14
3351,1686,6388,2785,787,815,617,19.00,27
3352,922,1214,940,791,823,634,35.94,18
3353,1967,2059,2056,791,819,853,19.50,20
3354,1967,5395,1853,792,820,861,41.87,14
3355,1360,5545,1624,792,819,832,31.85,23
3356,2897,1614,1479,791,815,830,62.95,20
3357,1187,1995,1207,793,816,867,17.19,17
3358,3178,5335,1937,791,818,603,16.29,17
3359,1404,6572,2028,790,820,670,44.36,17
3360,2230,6097,2310,789,817,662,44.60,15
3361,2132,4223,400,790,823,749,53.54,18
3362,2849,2103,2804,788,818,739,63.51,29
3363,2046,678,1071,790,815,576,19.93,23
3364,3239,6395,876,791,817,833,51.30,16
3365,2314,3055,461,789,815,704,41.12,15
3366,2675,5544,2438,787,822,690,55.26,8
3367,2572,7271,2801,792,818,766,64.88,27
3368,3073,7545,931,787,817,604,53.29,12
3369,1726,6437,1839,793,815,583,60.31,5
3370,2410,3224,1167,792,822,620,26.21,17
3371,3052,7043,644,792,821,719,54.94,11
3372,2743,514,2522,791,818,598,44.48,7
3373,2686,5090,1904,793,817,887,31.08,13
3374,2501,3553,2732,788,823,600,44.17,28
3375,2596,1434,451,790,823,757,49.53,20
3376,2505,619,2093,793,816,593,63.23,11
3377,1539,4144,2267,788,817,662,26.34,7
3378,1087,2051,1673,793,820,694,30.39,20
3379,3011,2175,694,788,822,655,35.31,21
3380,1875,172,587,790,823,882,35.15,27
3381,3221,1259,1543,790,816,789,35.17,23
3382,1141,960,2350,792,821,618,27.19,26
3383,2463,6222,1753,788,816,767,59.99,24
3384,2333,4519,1991,788,820,674,20.82,27
3385,2759,5372,1942,789,818,819,40.34,26
3386,1659,517,1986,792,820,810,50.94,10
3387,1722,7335,977,789,822,839,25.58,28
3388,1684,5448,1287,793,815,744,18.49,1
3389,2583,946,409,792,821,634,51.69,24
3390,2574,589,600,793,816,885,43.34,5
3391,853,1749,2707,791,817,619,30.42,16
3392,855,6961,2627,792,822,778,41.96,2
3393,3028,6292,1742,790,823,650,17.01,21
3394,1230,2297,824,791,817,616,18.03,1
3395,995,6733,2799,792,815,597,63.49,24
3396,3139,919,1534,787,822,823,40.10,9
3397,1480,6749,2266,792,816,667,52.58,8
3398,1237,484,788,791,821,730,9.46,29
3399,2085,2014,2364,792,815,808,38.73,28
3400,2566,5038,671,787,820,692,50.43,29
3401,2365,7502,1804,790,823,589,13.93,20
3402,2625,1880,1673,788,822,749,16.25,19
3403,907,5226,2676,792,821,691,17.93,7
3404,1623,3713,2543,793,818,595,11.62,21
3405,3133,184,395,790,821,613,24.84,24
3406,1693,2091,1112,787,823,599,18.66,4
3407,1690,1644,1032,790,821,858,13.38,16
3408,1693,2122,2740,791,816,858,44.83,7
3409,1888,3760,1172,791,817,827,49.57,25
3410,2501,814,2714,788,815,625,33.65,29
3411,2785,7113,2685,789,823,659,37.35,4
3412,845,4293,1844,790,816,694,29.68,21
3413,2686,7421,1216,791,821,844,16.49,15
3414,1919,5425,994,790,818,585,14.77,12
3415,1115,1169,1605,791,816,679,59.26,27
3416,1526,505,1070,787,822,687,34.12,29
3417,1229,6485,1768,790,819,795,56.98,10
3418,1820,1572,1371,791,823,785,60.55,19
3419,1419,5152,1400,787,823,656,56.66,25
3420,839,5575,1194,791,822,600,10.70,22
3421,1592,4137,967,789,820,819,17.35,29
3422,1268,3511,1037,793,817,646,42.25,16
3423,1473,5351,1458,789,818,754,44.27,27
3424,2466,5386,564,791,816,714,53.94,13
3425,1347,982,1954,787,817,840,32.18,25
3426,1330,5660,1759,791,822,864,15.60,14
3427,1408,3664,1048,791,823,630,20.82,15
3428,854,3785,2222,790,820,592,14.08,9
3429,3204,4268,2856,789,823,739,9.40,29
3430,3230,1879,789,790,822,639,54.41,16
3431,2752,1731,2506,792,819,704,62.55,16
3432,1970,1073,2115,789,815,628,33.71,19
3433,2254,3187,1943,793,822,670,51.80,8
3434,2974,7190,982,793,815,876,51.67,20
3435,2734,4824,897,792,816,865,52.23,6
3436,2474,4599,781,790,818,834,23.31,19
3437,2160,4647,2525,792,818,709,33.85,22
3438,916,3193,1325,793,822,666,17.17,26
3439,2768,3736,1479,792,816,664,62.22,15
3440,2601,2874,610,787,815,883,40.48,18
3441,816,1747,1682,793,818,631,15.04,21
3442,1502,4343,1761,788,818,603,15.41,8
3443,1679,6072,2131,788,823,689,19.69,7
3444,1897,1017,1336,793,818,719,57.17,12
3445,2991,7294,2540,788,819,856,13.72,15
3446,1736,2996,714,791,822,877,17.83,21
3447,1750,6514,2571,791,821,622,27.67,22
3448,1775,6666,2338,791,819,708,42.29,8
3449,1304,7229,546,788,818,579,29.59,13
3450,2579,2708,2012,788,816,665,40.77,6
3451,2109,1937,1127,790,817,611,53.92,27
3452,1960,4771,2850,790,822,741,19.90,13
3453,1562,1781,849,792,823,730,64.52,9
3454,1508,6503,2045,791,816,878,44.51,24
3455,3218,2033,1759,793,817,637,20.03,13
3456,1019,5665,1540,793,823,845,11.22,14
3457,2440,1112,1883,788,816,607,52.99,23
3458,1438,7176,1975,787,817,865,31.44,25
3459,2341,3897,2220,788,822,751,18.72,29
3460,2866,6562,451,790,817,799,28.11,14
3461,3198,5977,683,787,815,630,49.10,14
3462,2306,4142,1173,787,823,613,56.31,15
3463,2310,1317,2734,792,815,631,34.66,2
3464,2708,383,736,793,823,640,16.46,15
3465,1522,6178,1603,787,817,758,63.46,5
3466,2558,3571,1334,791,819,842,20.06,26
3467,983,2445,587,791,817,750,15.86,9
3468,2176,4718,702,790,818,611,61.44,9
3469,2674,7643,966,788,823,773,61.34,16
3470,2625,6604,1536,790,820,663,53.45,3
3471,3042,5624,1307,793,815,631,38.13,9
3472,2298,7572,505,789,816,665,30.79,11
3473,3119,5727,2412,789,819,791,35.98,8
3474,1500,5769,563,790,815,635,17.20,8
3475,2379,7403,2149,788,815,607,58.15,21
3476,2426,7655,2177,789,821,577,43.22,11
3477,1378,2639,1644,792,821,741,32.87,16
3478,2365,4019,1255,791,820,852,39.98,5
3479,2509,205,1303,791,820,664,11.81,2
3480,2062,5827,2467,787,823,869,41.98,2
3481,1497,1953,2777,792,823,764,45.84,23
3482,2109,6547,2854,787,818,638,36.84,25
3483,1173,4409,1565,787,822,591,15.45,1
3484,2347,4003,2194,792,821,607,60.54,13
3485,835,815,1329,789,821,628,29.23,26
3486,2372,375,648,787,815,595,56.30,20
3487,2566,6576,2593,788,818,681,54.70,15
3488,1249,2889,2663,792,822,768,24.49,25
3489,2237,6889,1016,791,816,660,29.19,12
3490,3080,4276,841,793,822,651,11.15,24
3491,923,1008,1362,793,823,617,15.55,17
3492,2565,4334,2124,789,822,856,27.86,2
3493,3002,3652,2355,790,819,818,43.14,19
3494,3015,1938,1229,793,815,874,30.69,9
3495,3169,363,1169,787,822,753,46.53,20
3496,940,5658,1441,788,822,861,29.34,17
3497,1397,3288,2151,788,815,757,19.01,26
3498,2452,5763,1739,792,821,728,35.71,26
3499,2772,3942,874,789,815,788,49.97,27
3500,2344,6563,1073,788,816,625,56.34,5
3501,1505,4734,2456,793,822,697,20.29,13
3502,965,2626,700,789,823,819,56.90,10
3503,3123,6451,2560,789,822,720,54.83,26
3504,1614,4707,2088,789,817,659,18.34,19
3505,913,3569,2432,788,819,611,42.13,13
3506,2627,287,2408,789,816,856,33.96,26
3507,2032,4210,1316,789,819,813,35.72,1
3508,2288,1657,2295,789,821,647,16.06,5
3509,856,5127,1163,787,815,573,59.72,6
3510,2154,2884,2467,788,815,843,20.21,15
3511,1986,7635,1863,787,817,623,15.80,17
3512,2843,4665,2800,793,821,674,58.65,17
3513,2896,4134,1647,790,821,747,20.20,17
3514,821,3085,730,792,820,588,41.82,25
3515,3103,5772,2256,787,818,841,62.46,13
3516,3034,1624,1865,787,817,844,12.44,5
3517,2239,426,752,789,816,807,41.50,14
3518,955,5921,1337,790,819,791,35.93,10
3519,3240,2937,457,791,818,819,23.59,18
3520,2557,2619,1062,789,819,744,58.52,25
3521,2214,3711,514,791,821,845,24.97,11
3522,1057,1399,1151,792,816,772,33.84,2
3523,930,2977,2273,788,819,627,52.80,27
3524,2703,1503,2187,790,817,872,34.17,12
3525,1159,3267,578,787,819,721,36.29,3
3526,2878,3068,1339,791,820,844,53.85,26
3527,1981,3602,725,791,816,810,39.60,5
3528,2986,5565,1403,791,818,606,26.20,13
3529,1868,4648,417,792,822,824,56.72,26
3530,2930,2817,2268,787,815,771,60.88,10
3531,3142,4666,1261,790,819,851,60.64,27
3532,1257,5877,1315,791,821,714,45.90,11
3533,1476,5022,2406,793,822,835,57.72,2
3534,922,3499,657,788,821,796,56.53,8
3535,891,6431,1474,788,816,839,49.01,13
3536,2574,4911,778,790,823,617,9.27,22
3537,2944,3350,2103,793,815,803,62.44,27
3538,2693,630,1770,791,816,758,13.55,1
3539,1215,5137,1039,792,820,769,53.53,29
3540,2848,342,2222,791,819,859,39.85,9
3541,812,4528,1323,793,818,852,43.53,1
3542,2475,6269,1719,788,821,645,60.46,10
3543,1794,2835,2755,787,818,627,52.91,17
3544,2259,4678,759,788,815,838,39.81,4
3545,897,2858,434,790,820,753,52.33,21
3546,2743,747,1257,788,819,591,15.44,8
3547,2968,4785,1723,792,823,579,41.27,16
3548,1692,5386,2742,791,819,750,45.69,2
3549,990,1767,868,790,817,672,26.26,25
3550,1931,3421,2116,791,816,664,46.70,13
3551,2118,225,997,793,818,684,35.45,26
3552,1761,5347,1310,792,821,788,53.95,22
3553,2684,6264,1333,788,815,802,46.68,2
3554,1192,4446,733,792,820,581,14.94,3
3555,2229,2946,2428,791,819,812,62.34,27
3556,2046,2204,932,788,820,704,10.50,9
3557,2723,3492,2134,787,819,728,49.56,8
3558,839,1491,2084,788,816,687,12.61,10
3559,1262,5998,730,789,819,611,59.58,17
3560,2518,1269,2192,793,816,765,11.23,7
3561,2501,571,2408,793,816,610,16.09,11
3562,1872,3090,1466,787,817,744,22.25,15
3563,1960,5781,471,789,823,720,17.41,4
3564,1495,6569,1033,793,819,684,41.63,22
3565,1925,5137,1261,792,822,734,56.57,12
3566,3066,7036,658,791,820,885,44.74,21
3567,2018,5883,1309,793,815,767,14.72,22
3568,2821,5613,1198,787,820,593,46.96,21
3569,1475,2264,2764,793,820,579,58.90,20
3570,2711,584,1543,792,816,779,30.88,5
3571,997,2286,1052,791,821,724,44.47,2
3572,3118,354,1257,792,817,819,19.80,6
3573,2389,7156,2630,791,823,635,16.72,27
3574,2164,3484,2420,793,820,818,29.18,23
3575,2210,3990,2577,787,817,754,35.58,8
3576,2550,4096,2216,793,820,783,12.37,5
3577,2667,4266,2762,792,817,591,34.42,18
3578,2729,673,1165,790,817,795,19.39,17
3579,1275,3204,952,791,818,744,46.00,17
3580,1312,5275,446,791,819,666,23.48,10
3581,1046,3034,1108,789,823,798,30.76,18
3582,2082,2820,816,790,817,787,18.12,22
3583,2943,3515,549,790,822,878,48.25,15
3584,2347,5714,927,793,819,820,60.09,2
3585,2272,617,1873,792,818,743,42.15,29
3586,2309,6268,1612,788,821,586,48.08,16
3587,1091,1255,2300,790,820,626,53.31,11
3588,2616,2133,1173,793,817,850,55.55,1
3589,2320,2241,1636,788,819,877,58.97,14
3590,2052,5538,1156,792,817,787,11.77,15
3591,1679,6866,2253,788,823,811,30.25,22
3592,2923,5468,2592,793,818,695,52.69,3
3593,1769,7340,1951,792,815,612,50.76,8
3594,989,2988,1135,788,818,867,23.34,13
3595,2405,5492,1769,791,820,746,18.96,11
3596,1597,5278,2852,793,816,640,48.99,8
3597,843,4027,769,790,815,628,17.86,20
3598,2820,699,2056,787,823,738,63.70,25
3599,1914,5246,608,788,820,575,26.06,24
3600,2833,5855,2201,790,815,732,52.08,13
3601,1450,1640,396,787,821,590,11.06,4
3602,2620,3787,1174,793,819,730,25.01,4
3603,3085,3298,2779,792,816,633,35.09,10
3604,1187,530,1162,788,817,795,41.37,29
3605,2748,4257,2509,792,817,862,10.46,13
3606,2837,4891,2129,790,823,708,36.86,13
3607,2886,2471,1194,793,821,731,12.26,4
3608,1596,3280,554,791,816,576,43.46,9
3609,2719,3095,2850,788,819,861,46.86,6
3610,1979,978,684,788,819,824,18.70,26
3611,1206,7146,2576,789,820,869,26.51,6
3612,1991,6201,2812,793,820,850,17.38,16
3613,2911,1039,993,789,816,637,42.42,22
3614,2881,3030,463,788,816,885,44.99,2
3615,982,3583,2842,789,820,597,37.47,3
3616,3154,3153,1571,788,822,649,41.95,21
3617,2303,5330,2554,789,822,626,21.02,21
3618,1873,5657,2096,790,816,848,51.31,12
3619,998,5615,2584,787,818,666,29.34,9
3620,1855,6854,1115,793,817,789,17.35,20
3621,1881,1987,2288,788,816,635,57.76,7
3622,2274,687,2745,787,821,726,30.14,9
3623,1788,232,2255,788,818,710,40.49,19
3624,2374,1620,971,787,821,786,31.03,28
3625,2052,4881,2902,791,823,774,42.54,10
3626,2990,4283,1757,787,818,856,55.81,12
3627,1799,1989,1640,787,823,757,56.86,2
3628,2847,4345,1233,793,820,706,54.64,8
3629,1139,7281,2564,790,818,800,21.88,6
3630,1257,4936,1116,793,823,617,42.12,12
3631,1029,2887,2641,792,818,574,13.74,28
3632,2457,4638,1651,788,821,614,25.93,6
3633,977,4037,2236,791,817,680,53.82,14
3634,1208,5375,2006,790,821,854,26.82,28
3635,2693,7530,2496,789,822,777,11.80,20
3636,3133,4439,392,793,817,725,26.29,6
3637,874,7591,2391,787,823,576,16.14,26
3638,2741,2816,1457,793,820,852,58.98,13
3639,1258,2330,1777,791,816,825,56.78,24
3640,1433,6479,1980,790,823,622,17.09,28
3641,2276,3760,1566,789,817,626,54.71,12
3642,2438,2770,2263,792,816,609,54.49,26
3643,1323,1643,1114,788,817,639,17.83,10
3644,2768,225,2226,787,818,715,9.81,28
3645,2472,2913,1434,788,819,742,16.73,23
3646,2966,4399,415,787,823,688,55.23,9
3647,1491,4518,2779,790,816,727,57.09,27
3648,3108,2207,1714,789,820,846,61.52,25
3649,1490,1633,1356,787,823,622,18.40,8
3650,2609,2214,2311,787,819,646,11.13,12
3651,2012,7055,2234,787,820,727,19.75,17
3652,2726,7588,1802,791,823,735,59.84,13
3653,2027,5989,2435,793,818,849,64.26,2
3654,2847,1733,2853,792,818,875,18.82,14
3655,2997,4957,1421,789,822,758,57.17,27
3656,2196,6887,1164,791,819,672,19.35,12
3657,2554,5009,503,790,816,807,62.87,10
3658,2211,3137,1855,788,815,732,20.37,10
3659,2573,4999,1709,788,821,820,10.13,1
3660,1607,1335,662,790,821,816,51.91,14
3661,1946,4741,716,791,822,577,9.60,11
3662,1034,809,728,792,821,675,10.74,5
3663,1921,1627,2337,793,819,792,51.02,10
3664,2272,7235,2132,788,817,584,21.06,25
3665,1582,1025,823,790,821,606,46.83,2
3666,909,911,446,790,818,887,52.05,22
3667,1523,5338,2302,792,821,869,62.83,27
3668,2197,5519,1629,790,821,617,37.81,6
3669,1256,1960,534,787,819,879,48.69,12
3670,2468,2299,2559,791,815,602,60.17,23
3671,1640,4753,2179,787,820,727,34.98,10
3672,2182,2260,1255,791,823,723,52.60,2
3673,1061,4720,1643,792,816,752,28.49,18
3674,3135,3623,2399,788,819,832,32.80,18
3675,2279,5982,2105,792,820,734,16.50,14
3676,2800,2301,2554,793,819,616,41.53,22
3677,1647,5601,749,791,822,846,31.95,12
3678,1525,4920,484,787,819,769,57.49,10
3679,3144,243,1936,788,821,801,28.31,11
3680,2451,951,2295,790,821,768,23.30,9
3681,1570,833,2793,789,816,838,20.37,22
3682,2658,5291,2403,792,819,601,52.20,5
3683,2242,5712,717,787,823,810,43.97,9
3684,1472,3636,1531,789,818,841,10.19,28
3685,815,1203,783,791,823,606,14.33,23
3686,941,731,1902,790,817,770,40.36,27
3687,2248,4811,1103,789,817,735,59.93,27
3688,2075,3520,2667,787,820,750,22.13,5
3689,1201,389,2769,790,820,595,41.52,27
3690,2646,7309,2886,792,820,854,35.24,29
3691,3081,4567,1475,791,816,643,29.56,28
3692,946,5210,540,793,823,642,29.70,13
3693,1142,2329,2844,793,823,778,32.45,7
3694,2776,4959,2236,789,820,602,30.31,9
3695,1471,3247,1260,793,817,750,38.64,8
3696,2229,4362,2925,789,820,777,19.33,6
3697,2925,292,1935,791,818,616,31.79,3
3698,1459,5666,936,792,818,745,18.33,9
3699,868,4424,960,787,822,617,45.41,26
3700,1966,6618,892,792,820,812,42.48,21
3701,846,4290,1045,790,816,660,27.32,28
3702,843,423,2415,790,823,826,35.72,8
3703,2458,7474,403,789,815,578,44.89,7
3704,1758,7218,860,792,821,761,17.29,7
3705,900,7564,2223,790,816,738,55.63,20
3706,1799,335,2457,787,817,589,64.22,23
3707,1257,1904,2203,790,816,836,43.37,4
3708,2197,6205,2195,792,816,862,54.49,10
3709,2786,592,1601,792,817,674,23.47,12
3710,2354,2292,881,787,816,854,57.43,28
3711,1083,897,773,790,820,708,24.31,3
3712,1127,5625,1801,792,820,599,34.68,14
3713,2846,4821,1415,787,817,818,54.50,25
3714,2927,4993,1346,790,816,761,61.75,7
3715,2663,536,2001,788,820,864,40.12,9
3716,1670,3533,2794,792,815,767,23.65,10
3717,2565,2466,2271,792,821,620,35.04,11
3718,2690,3067,1423,792,819,663,59.60,8
3719,2099,194,2164,791,823,807,52.80,6
3720,1492,998,2527,789,823,722,60.49,16
3721,3104,7416,1033,788,820,627,30.68,29
3722,2130,2986,614,791,815,581,22.50,8
3723,3052,3310,901,789,820,678,23.10,13
3724,1169,4494,1258,791,822,743,14.76,13
3725,1943,6028,2397,791,819,603,59.49,21
3726,2919,1702,1701,787,822,592,40.09,5
3727,3110,1205,473,792,818,700,58.67,8
3728,871,5584,905,793,819,865,10.88,12
3729,3086,4400,1806,787,821,727,23.77,18
3730,2125,2832,988,787,817,716,40.44,25
3731,3003,2806,1765,791,818,815,13.51,16
3732,959,1191,1528,787,816,721,28.82,17
3733,879,961,922,787,821,613,23.21,20
3734,2824,5828,1099,790,823,825,27.20,23
3735,966,3035,845,793,820,771,33.18,1
3736,1069,4834,776,787,816,696,34.02,15
3737,2084,3301,600,792,818,604,32.62,11
3738,2331,1685,1823,787,822,662,60.53,5
3739,1567,5277,2589,792,821,752,42.23,11
3740,2184,469,2573,788,822,602,11.98,2
3741,1727,1447,1694,792,821,849,39.97,7
3742,2920,3601,1995,787,819,706,30.89,15
3743,997,2997,1413,789,817,710,31.38,23
3744,1964,5053,1992,788,822,633,61.90,2
3745,1374,3333,2820,788,819,668,35.81,23
3746,1454,840,1616,787,817,678,35.51,7
3747,1868,4986,1367,787,822,573,31.88,24
3748,3071,3799,2923,788,819,705,16.50,6
3749,2796,5735,1090,790,817,628,10.82,26
