FullDate,SubCategory,Brand,SalesChannel,Category,ReturnAmt,ReturnQty,ReturnRate_Value,ReasonName
2019-09-11,Trailer Hitches,Rough Country,MobileApp,Towing,6888119.84,12971,4446.947131,"Late Delivery "
2019-12-14,Exhaust,CURT,MobileApp,Performance,8099092.40,12971,5228.748117,"Wrong Item "
2020-06-08,Exhaust,Tyger Auto,MobileApp,Performance,10466818.74,25942,6757.346581,"Warranty Claim "
2019-12-04,LED Light Bars,CURT,Web,Lighting,8173566.77,12911,5247.695703,"Late Delivery "
2020-09-09,Exhaust,CURT,Web,Performance,12934239.80,12911,8304.206401,"Changed Mind "
2022-12-18,Cold Air Intakes,TruXedo,Web,Performance,2157815.43,25822,1385.382926,"Wrong Item "
2022-05-10,Floor Mats,TruXedo,InStore,Interior,4653008.44,12982,2929.641165,"Late Delivery "
2022-05-21,LED Light Bars,Flowmaster,InStore,Lighting,7708062.50,12982,4853.177724,"Ordered by Mistake "
2023-11-11,Running Boards,K&N,MobileApp,Exterior,13154799.07,25942,8492.700255,"Not as Described "
2021-06-29,Tonneau Covers,Tyger Auto,Web,Exterior,12568212.95,12911,8069.205023,"Damaged "
2021-08-26,Tonneau Covers,Flowmaster,Web,Exterior,9464150.33,25822,6076.293381,"Changed Mind "
2022-07-19,Tonneau Covers,Putco,Web,Exterior,14812273.86,25822,9509.966822,"Missing Parts "
2023-09-27,Trailer Hitches,Rough Country,Web,Towing,8275821.89,12911,5313.346938,"Warranty Claim "
2020-07-18,Running Boards,K&N,InStore,Exterior,9567604.18,25964,6023.990551,"Warranty Claim "
2020-11-17,Floor Mats,Tyger Auto,InStore,Interior,8823216.30,12982,5555.305773,"Warranty Claim "
2021-01-15,Tonneau Covers,Westin,InStore,Exterior,10361323.66,12982,6523.735720,"Ordered by Mistake "
2019-01-29,Trailer Hitches,K&N,Marketplace,Towing,2484059.94,13324,3169.516074,"Wrong Item "
2020-01-23,Floor Mats,Flowmaster,Web,Interior,6582415.13,12911,4226.123389,"Other "
2020-02-11,Tonneau Covers,Tyger Auto,Web,Exterior,2201196.39,25822,1413.234895,"Changed Mind "
2021-07-21,Tonneau Covers,Tyger Auto,Web,Exterior,13099113.27,12911,8410.060634,"Wrong Item "
2021-07-21,LED Light Bars,CURT,Web,Lighting,6019366.42,25822,3864.627276,"Late Delivery "
2021-11-24,Floor Mats,MagnaFlow,Web,Interior,10525950.97,12911,6758.004776,"Better Price Found "
2023-11-09,Floor Mats,Putco,Web,Interior,3421156.78,25822,2196.490196,"Wrong Item "
2025-06-24,Tonneau Covers,K&N,Web,Exterior,13228481.49,25822,8493.119437,"Damaged "
2020-10-16,Running Boards,WeatherTech,InStore,Exterior,4561874.80,12982,2872.261218,"Late Delivery "
2020-08-19,Exhaust,WeatherTech,Marketplace,Performance,1709136.10,6662,2180.757232,"Warranty Claim "
2020-02-07,Lift Kits,BAK,MobileApp,Suspension,2353198.82,12971,1519.213015,"Damaged "
2020-04-17,LED Light Bars,MagnaFlow,MobileApp,Lighting,2180943.94,25942,1408.005657,"Ordered by Mistake "
2021-09-10,LED Light Bars,BAK,Web,Lighting,9029307.85,12911,5797.110014,"Better Price Found "
2025-04-11,Tonneau Covers,Putco,InStore,Exterior,6383249.40,25964,4019.043098,"Not as Described "
2019-07-22,Trailer Hitches,CURT,MobileApp,Towing,14892783.36,12971,9614.738694,"Wrong Item "
2022-04-27,Tonneau Covers,CURT,MobileApp,Exterior,13646789.10,12971,8810.327776,"Other "
2021-07-23,Cold Air Intakes,Westin,MobileApp,Performance,10954528.34,12971,7072.210665,"Defective "
2022-07-14,LED Light Bars,Rough Country,MobileApp,Lighting,1401516.55,25942,904.809227,"Defective "
2021-07-31,Lift Kits,Putco,Web,Suspension,6600619.64,25822,4237.811278,"Wrong Item "
2023-06-14,Tonneau Covers,Flowmaster,InStore,Exterior,4432314.44,25964,2790.686812,"Wrong Item "
2023-11-21,Floor Mats,Westin,InStore,Interior,5959776.56,12982,3752.414253,"Other "
2024-03-25,Exhaust,MagnaFlow,InStore,Performance,8209557.16,12982,5168.931043,"Missing Parts "
2024-12-05,LED Light Bars,TruXedo,MobileApp,Lighting,12657101.80,12971,8171.388026,"Not as Described "
2020-09-14,Floor Mats,Westin,InStore,Interior,6494634.96,12982,4089.174144,"Other "
2022-05-28,Tonneau Covers,TruXedo,InStore,Exterior,5270432.36,12982,3318.386395,"Changed Mind "
2023-11-04,Lift Kits,CURT,Marketplace,Suspension,1263115.20,6662,1611.659848,"Defective "
2024-02-15,Floor Mats,Flowmaster,MobileApp,Interior,15006279.61,12971,9688.011605,"Ordered by Mistake "
2019-11-17,Floor Mats,Westin,Web,Interior,13644603.02,12911,8760.283290,"Late Delivery "
2021-05-26,Running Boards,WeatherTech,Web,Exterior,7974220.93,12911,5119.709056,"Ordered by Mistake "
2021-08-01,Exhaust,Westin,Web,Performance,8524745.97,25822,5473.164483,"Changed Mind "
2023-03-05,Exhaust,TruXedo,MobileApp,Performance,12651783.69,12971,8167.954673,"Missing Parts "
2024-08-25,Tonneau Covers,Putco,MobileApp,Exterior,9400083.70,25942,6068.664983,"Not as Described "
2020-05-13,Tonneau Covers,WeatherTech,Web,Exterior,12009553.98,25822,7710.527325,"Not as Described "
2022-05-03,Trailer Hitches,K&N,MobileApp,Towing,13068541.92,25942,8437.012829,"Not as Described "
2022-11-20,Tonneau Covers,BAK,MobileApp,Exterior,12968665.22,25942,8372.532630,"Late Delivery "
2019-07-06,Floor Mats,WeatherTech,InStore,Interior,5602382.10,12982,3527.389988,"Better Price Found "
2019-04-23,Cold Air Intakes,CURT,MobileApp,Performance,417925.62,25942,269.805283,"Late Delivery "
2024-03-13,Lift Kits,Husky Liners,MobileApp,Suspension,14074961.81,25942,9086.755100,"Better Price Found "
2024-08-20,Floor Mats,BAK,MobileApp,Interior,15460913.16,12971,9981.521923,"Other "
2021-09-19,Cold Air Intakes,MagnaFlow,Web,Performance,14985797.70,12911,9621.374926,"Wrong Item "
2022-06-26,Cold Air Intakes,CURT,Web,Performance,2226501.95,25822,1429.481921,"Damaged "
2022-12-30,Cold Air Intakes,Putco,Web,Performance,13811929.58,12911,8867.712534,"Not as Described "
2025-02-16,NULL,Tyger Auto,InStore,Performance,8433886.12,12982,5310.174037,"Damaged "
2019-06-19,Running Boards,Husky Liners,Marketplace,Exterior,3761231.96,6662,4799.114965,"Not as Described "
2021-08-24,Cold Air Intakes,WeatherTech,InStore,Performance,5291203.56,12982,3331.464390,"Late Delivery "
2020-03-22,LED Light Bars,Putco,MobileApp,Lighting,11878322.96,12971,7668.610296,"Wrong Item "
2021-02-13,Cold Air Intakes,TruXedo,MobileApp,Performance,14047593.00,25942,9069.085860,"Not as Described "
2021-05-25,Trailer Hitches,CURT,MobileApp,Towing,5455343.18,12971,3521.950005,"Better Price Found "
2022-06-14,Trailer Hitches,Putco,MobileApp,Towing,7470906.87,25942,4823.192997,"Late Delivery "
2023-04-19,LED Light Bars,Westin,Web,Lighting,9165906.23,25822,5884.810730,"Late Delivery "
2023-12-15,Exhaust,CURT,Web,Performance,6007230.08,25822,3856.835359,"Missing Parts "
2024-04-04,Running Boards,Husky Liners,Web,Exterior,5029738.27,25822,3229.253120,"Better Price Found "
2025-04-02,LED Light Bars,Tyger Auto,Web,Lighting,4902177.59,25822,3147.354901,"Missing Parts "
2023-06-21,Cold Air Intakes,Westin,Marketplace,Performance,6537753.70,6662,8341.799028,"Ordered by Mistake "
2024-08-20,Running Boards,CURT,Marketplace,Exterior,5512205.42,13324,7033.257642,"Ordered by Mistake "
2022-03-16,Running Boards,MagnaFlow,Web,Exterior,9891246.21,12911,6350.503181,"Warranty Claim "
2021-07-03,Exhaust,BAK,InStore,Performance,6116988.58,12982,3851.398801,"Late Delivery "
2024-04-04,Tonneau Covers,CURT,InStore,Exterior,11354187.02,25964,7148.866737,"Warranty Claim "
2025-07-01,Floor Mats,K&N,InStore,Interior,968587.02,12982,609.839516,"Better Price Found "
2020-05-28,Exhaust,K&N,Marketplace,Performance,4701706.50,13324,5999.107067,"Better Price Found "
2023-09-22,LED Light Bars,Flowmaster,Marketplace,Lighting,4557807.30,13324,5815.499861,"Ordered by Mistake "
2021-05-12,LED Light Bars,Westin,MobileApp,Lighting,14763203.07,25942,9531.082005,"Defective "
2021-08-11,LED Light Bars,Tyger Auto,Web,Lighting,8481623.23,12911,5445.478284,"Better Price Found "
2024-05-09,Exhaust,Flowmaster,Web,Performance,2423911.14,12911,1556.225245,"Defective "
2024-09-25,Exhaust,Rough Country,Web,Performance,3132466.82,25822,2011.141552,"Other "
2025-05-23,Exhaust,Flowmaster,InStore,Performance,11181396.60,12982,7040.073726,"Damaged "
2022-11-12,Floor Mats,Rough Country,Marketplace,Interior,652942.62,13324,833.114375,"Wrong Item "
2019-01-22,Tonneau Covers,Putco,MobileApp,Exterior,4401449.43,12971,2841.558683,"Defective "
2019-01-08,Running Boards,Westin,Web,Exterior,3789636.72,12911,2433.066661,"Warranty Claim "
2020-10-27,Cold Air Intakes,CURT,Web,Performance,9891117.10,12911,6350.420316,"Warranty Claim "
2020-12-24,NULL,WeatherTech,Web,Interior,3572215.48,25822,2293.474909,"Ordered by Mistake "
2024-07-29,Floor Mats,Tyger Auto,Web,Interior,2423265.59,12911,1555.810783,"Late Delivery "
2022-04-01,Floor Mats,CURT,MobileApp,Interior,5948370.89,12971,3840.247387,"Ordered by Mistake "
2021-05-10,LED Light Bars,WeatherTech,Web,Lighting,10722714.61,25822,6884.333569,"Missing Parts "
2023-08-21,Floor Mats,Flowmaster,MobileApp,Interior,8693812.75,12971,5612.698146,"Damaged "
2020-11-25,Lift Kits,Putco,Web,Suspension,15207737.79,25822,9763.867917,"Damaged "
2020-11-03,Exhaust,Putco,InStore,Performance,10261751.72,12982,6461.042829,"Missing Parts "
2023-02-06,Exhaust,Westin,InStore,Performance,12229822.92,12982,7700.188501,"Not as Described "
2019-05-17,LED Light Bars,K&N,MobileApp,Lighting,13826048.32,25942,8926.057112,"Other "
2022-03-21,Running Boards,K&N,MobileApp,Exterior,9127044.15,12971,5892.391331,"Wrong Item "
2020-08-04,NULL,Tyger Auto,Web,Interior,11613186.28,12911,7456.046033,"Missing Parts "
2019-01-22,Lift Kits,MagnaFlow,InStore,Suspension,15381333.24,12982,9684.456273,"Missing Parts "
2021-12-30,Running Boards,CURT,InStore,Exterior,4897589.32,25964,3083.635219,"Late Delivery "
2020-01-17,Running Boards,WeatherTech,MobileApp,Exterior,11080347.04,12971,7153.438974,"Late Delivery "
2022-07-03,Lift Kits,CURT,MobileApp,Suspension,12594711.29,12971,8131.108865,"Better Price Found "
2023-11-07,Lift Kits,TruXedo,Web,Suspension,4316663.74,12911,2771.435514,"Changed Mind "
2023-12-28,LED Light Bars,Rough Country,Web,Lighting,11018247.40,12911,7074.075467,"Damaged "
2022-01-17,Exhaust,Tyger Auto,InStore,Performance,2489168.68,12982,1567.234847,"Missing Parts "
2021-11-06,Running Boards,CURT,Marketplace,Exterior,6987638.56,13324,8915.826533,"Other "
2020-01-28,Tonneau Covers,Husky Liners,MobileApp,Exterior,15116014.27,12971,9758.856064,"Ordered by Mistake "
2022-03-30,Exhaust,Husky Liners,Web,Performance,4098596.95,12911,2631.429343,"Better Price Found "
2024-03-17,Exhaust,Westin,Web,Performance,10220347.60,12911,6561.797205,"Damaged "
2022-03-11,Lift Kits,MagnaFlow,InStore,Suspension,13283182.40,12982,8363.409314,"Warranty Claim "
2023-05-17,Running Boards,TruXedo,InStore,Exterior,10755716.82,12982,6772.055303,"Changed Mind "
2020-02-18,Running Boards,CURT,Marketplace,Exterior,6013520.92,6662,7672.907793,"Ordered by Mistake "
2019-06-28,Running Boards,Westin,MobileApp,Exterior,8197412.58,12971,5292.223325,"Warranty Claim "
2021-04-26,Floor Mats,Flowmaster,MobileApp,Interior,2114921.55,25942,1365.381863,"Wrong Item "
2021-04-08,Running Boards,CURT,Web,Exterior,2817438.42,25822,1808.882812,"Changed Mind "
2021-08-12,Tonneau Covers,Rough Country,Web,Exterior,972069.19,25822,624.094360,"Wrong Item "
2024-08-26,Running Boards,Flowmaster,Web,Exterior,10851695.50,12911,6967.143649,"Ordered by Mistake "
2020-03-26,LED Light Bars,BAK,InStore,Lighting,702975.30,25964,442.603991,"Wrong Item "
2020-04-18,LED Light Bars,Husky Liners,InStore,Lighting,2341433.52,12982,1474.217207,"Better Price Found "
2021-11-20,Tonneau Covers,TruXedo,Marketplace,Exterior,4233567.76,6662,5401.788616,"Changed Mind "
2019-11-24,Cold Air Intakes,WeatherTech,MobileApp,Performance,8705746.07,12971,5620.402282,"Not as Described "
2023-01-01,Exhaust,TruXedo,MobileApp,Performance,10471877.43,25942,6760.612511,"Defective "
2024-12-23,Tonneau Covers,MagnaFlow,MobileApp,Exterior,4743364.99,12971,3062.298630,"Changed Mind "
2025-03-07,Exhaust,WeatherTech,Web,Performance,15009812.16,12911,9636.793016,"Other "
2024-11-27,Exhaust,Westin,InStore,Performance,4319760.50,25964,2719.820129,"Defective "
2019-02-18,Trailer Hitches,MagnaFlow,MobileApp,Towing,13633169.55,12971,8801.535060,"Missing Parts "
2019-08-05,Trailer Hitches,Rough Country,MobileApp,Towing,13834609.18,25942,8931.583950,"Damaged "
2021-10-29,Exhaust,Husky Liners,MobileApp,Performance,10744268.43,12971,6936.467396,"Better Price Found "
2020-04-07,Tonneau Covers,Putco,Web,Exterior,13464623.68,12911,8644.730562,"Warranty Claim "
2024-03-07,Cold Air Intakes,CURT,Web,Performance,13971638.65,25822,8970.251106,"Missing Parts "
2024-11-15,LED Light Bars,Putco,Web,Lighting,2350447.55,25822,1509.059192,"Changed Mind "
2025-07-11,Running Boards,Tyger Auto,Web,Exterior,10708770.73,12911,6875.381186,"Better Price Found "
2021-09-03,Tonneau Covers,Rough Country,InStore,Exterior,10489845.46,25964,6604.656187,"Wrong Item "
2020-08-10,Tonneau Covers,TruXedo,MobileApp,Exterior,5185157.25,12971,3347.518563,"Defective "
2024-01-11,Lift Kits,WeatherTech,MobileApp,Suspension,4229972.81,25942,2730.853810,"Damaged "
2019-07-04,Running Boards,WeatherTech,Web,Exterior,7386253.99,12911,4742.214739,"Wrong Item "
2020-11-11,Tonneau Covers,TruXedo,Web,Exterior,3060036.11,12911,1964.638689,"Missing Parts "
2024-09-07,Lift Kits,Westin,Web,Suspension,6946247.11,25822,4459.715571,"Wrong Item "
2019-01-29,Cold Air Intakes,Westin,InStore,Performance,6771281.38,25964,4263.357543,"Missing Parts "
2021-05-08,Exhaust,Putco,InStore,Performance,10389884.06,12982,6541.718075,"Late Delivery "
2025-03-10,Exhaust,TruXedo,InStore,Performance,8954074.86,12982,5637.697478,"Ordered by Mistake "
2022-02-03,Cold Air Intakes,CURT,MobileApp,Performance,1507619.33,25942,973.308948,"Ordered by Mistake "
2022-07-26,Running Boards,Westin,Web,Exterior,9300567.96,12911,5971.268014,"Missing Parts "
2023-04-30,Tonneau Covers,Putco,Web,Exterior,2149939.72,12911,1380.326478,"Better Price Found "
2022-10-13,Trailer Hitches,Westin,InStore,Towing,6855404.74,25964,4316.323648,"Late Delivery "
2023-06-05,Running Boards,Flowmaster,InStore,Exterior,12349257.32,25964,7775.387252,"Wrong Item "
2024-01-31,Exhaust,Rough Country,InStore,Performance,985074.16,25964,620.220205,"Defective "
2024-03-10,Running Boards,MagnaFlow,InStore,Exterior,11510620.12,12982,7247.360834,"Defective "
2024-07-15,Floor Mats,WeatherTech,Marketplace,Interior,4824553.78,6662,6155.853203,"Warranty Claim "
2024-10-23,Trailer Hitches,Flowmaster,MobileApp,Towing,8757111.23,12971,5653.563527,"Better Price Found "
2021-09-06,LED Light Bars,K&N,InStore,Lighting,8883322.96,25964,5593.150406,"Damaged "
2019-11-21,Lift Kits,Westin,MobileApp,Suspension,5337307.08,25942,3445.746162,"Better Price Found "
2024-09-09,LED Light Bars,TruXedo,MobileApp,Lighting,8508846.29,25942,5493.284264,"Changed Mind "
2020-09-27,Lift Kits,Husky Liners,InStore,Suspension,2709473.22,25964,1705.944007,"Not as Described "
2024-07-31,Floor Mats,MagnaFlow,Marketplace,Interior,3889675.32,6662,4963.001445,"Wrong Item "
2019-02-15,Tonneau Covers,Husky Liners,MobileApp,Exterior,12763853.13,25942,8240.306464,"Warranty Claim "
2021-12-22,Tonneau Covers,TruXedo,MobileApp,Exterior,12595748.97,25942,8131.778788,"Better Price Found "
2023-02-01,Trailer Hitches,Husky Liners,MobileApp,Towing,8686289.57,12971,5607.841274,"Damaged "
2019-05-29,LED Light Bars,Flowmaster,InStore,Lighting,13517247.86,12982,8510.782608,"Damaged "
2021-09-20,Running Boards,WeatherTech,MobileApp,Exterior,5475448.23,25942,3534.929759,"Changed Mind "
2022-11-13,LED Light Bars,K&N,MobileApp,Lighting,6688755.57,25942,4318.238060,"Missing Parts "
2022-08-14,Cold Air Intakes,Putco,Web,Performance,9092700.86,12911,5837.810398,"Not as Described "
2024-02-09,Lift Kits,BAK,Web,Suspension,14623644.15,12911,9388.860264,"Damaged "
2020-11-29,Running Boards,Flowmaster,InStore,Exterior,11242412.00,25964,7078.490411,"Not as Described "
2021-04-09,Trailer Hitches,Westin,InStore,Towing,6775565.44,25964,4266.054855,"Not as Described "
2022-06-16,Trailer Hitches,Flowmaster,InStore,Towing,3335465.26,25964,2100.083802,"Ordered by Mistake "
2022-12-23,Cold Air Intakes,Rough Country,Marketplace,Performance,490722.92,6662,626.131283,"Defective "
2022-01-06,LED Light Bars,Westin,MobileApp,Lighting,13662094.88,25942,8820.209128,"Better Price Found "
2022-09-19,Cold Air Intakes,TruXedo,MobileApp,Performance,9915291.82,12971,6401.282117,"Damaged "
2023-06-04,LED Light Bars,CURT,MobileApp,Lighting,6039297.60,25942,3898.949551,"Defective "
2022-03-06,LED Light Bars,Rough Country,Web,Lighting,14497891.01,12911,9308.122599,"Better Price Found "
2019-06-09,Floor Mats,Putco,Marketplace,Interior,2734218.04,6662,3488.703537,"Other "
2020-08-27,Exhaust,Tyger Auto,MobileApp,Performance,10833249.49,25942,6993.913340,"Wrong Item "
2022-10-08,Tonneau Covers,Putco,MobileApp,Exterior,9353517.81,25942,6038.602163,"Better Price Found "
2022-12-08,Cold Air Intakes,CURT,MobileApp,Performance,12822352.34,25942,8278.073485,"Warranty Claim "
2022-11-02,Tonneau Covers,K&N,Web,Exterior,7515493.10,25822,4825.190519,"Wrong Item "
2023-04-04,Tonneau Covers,Flowmaster,Web,Exterior,569504.21,25822,365.634216,"Ordered by Mistake "
2024-02-15,Running Boards,Putco,Web,Exterior,12775692.72,25822,8202.413951,"Wrong Item "
2021-12-30,Lift Kits,Husky Liners,MobileApp,Suspension,8422329.72,12971,5437.429348,"Other "
2022-02-25,Exhaust,Putco,MobileApp,Performance,6867885.08,25942,4433.883629,"Better Price Found "
2025-03-18,Exhaust,Westin,MobileApp,Performance,1504636.00,25942,971.382889,"Defective "
2022-05-13,Exhaust,Tyger Auto,Web,Performance,4636598.32,25822,2976.844127,"Warranty Claim "
2022-06-27,LED Light Bars,K&N,Web,Lighting,5723962.74,12911,3674.968317,"Other "
2019-11-29,Lift Kits,Rough Country,InStore,Suspension,8054032.80,12982,5071.009161,"Changed Mind "
2020-06-18,Cold Air Intakes,MagnaFlow,InStore,Performance,14798441.44,25964,9317.453402,"Not as Described "
2021-10-04,LED Light Bars,WeatherTech,Marketplace,Lighting,1164717.46,13324,1486.109986,"Warranty Claim "
2019-11-22,Cold Air Intakes,TruXedo,Web,Performance,2728739.85,12911,1751.935478,"Defective "
2024-08-27,Exhaust,Westin,Web,Performance,15062101.71,12911,9670.364715,"Late Delivery "
2024-10-13,Running Boards,WeatherTech,InStore,Exterior,8868653.30,12982,5583.914071,"Ordered by Mistake "
2023-06-26,LED Light Bars,Putco,Marketplace,Lighting,4718361.50,13324,6020.357902,"Defective "
2023-07-15,Cold Air Intakes,MagnaFlow,MobileApp,Performance,9064653.64,25942,5852.112172,"Ordered by Mistake "
2025-04-24,Trailer Hitches,BAK,MobileApp,Towing,13902706.93,25942,8975.547695,"Defective "
2019-09-11,Trailer Hitches,Westin,Web,Towing,2585040.42,12911,1659.675558,"Better Price Found "
2021-07-24,Cold Air Intakes,Husky Liners,Web,Performance,625150.62,25822,401.361084,"Warranty Claim "
2022-07-03,Trailer Hitches,Flowmaster,Web,Towing,9014072.87,25822,5787.328657,"Ordered by Mistake "
2023-11-10,Floor Mats,Westin,InStore,Interior,3395052.64,12982,2137.601500,"Changed Mind "
2024-07-24,Lift Kits,Westin,Marketplace,Suspension,7388224.62,6662,9426.951586,"Not as Described "
2020-09-21,LED Light Bars,Rough Country,MobileApp,Lighting,3608143.07,25942,2329.402004,"Not as Described "
2021-04-15,Running Boards,MagnaFlow,MobileApp,Exterior,10559950.52,12971,6817.472220,"Missing Parts "
2020-08-09,Lift Kits,WeatherTech,Web,Suspension,5920468.16,12911,3801.131369,"Wrong Item "
2022-05-24,Tonneau Covers,MagnaFlow,Web,Exterior,11827767.10,25822,7593.814080,"Not as Described "
