MarketingFactID,DateID,ChannelID,CampaignID,AdSpend,Impressions,Clicks,Conversions,ROI
2334,2891,892,CA-001,1653.08,509792,20987,280,357.81
2335,1701,886,CA-043,195.93,553369,16924,385,449.16
2336,3238,881,CA-034,757.90,556655,31635,1531,197.23
2337,2456,880,CA-031,1535.49,569155,11939,1668,304.10
2338,3240,880,CA-084,3274.26,596006,99,752,16.26
2339,1993,882,CA-076,3391.74,525220,32872,183,106.33
2340,1390,880,CA-116,3090.22,712104,5990,829,-1.66
2341,2593,889,CA-129,4088.96,691199,5806,1734,186.09
2342,1620,891,CA-104,4066.39,711495,35296,994,34.13
2343,851,891,CA-072,2508.03,529614,17031,1048,112.93
2344,1167,890,CA-129,388.66,385344,26167,903,157.84
2345,1403,889,CA-086,3625.85,677755,36063,1956,400.53
2346,1728,887,CA-144,4595.58,234252,22353,1524,479.75
2347,1877,887,CA-054,4687.39,189305,3955,269,308.97
2348,2239,887,CA-074,899.39,778768,18574,1587,437.57
2349,2036,888,CA-052,4596.61,687243,10994,1951,328.65
2350,2272,886,CA-133,2358.13,425847,32119,319,329.28
2351,2159,889,CA-045,1972.83,845387,29776,622,115.55
2352,2178,889,CA-101,4762.97,895489,33966,1672,455.66
2353,1173,887,CA-063,4193.28,767700,19112,1240,182.93
2354,2599,883,CA-002,304.40,292423,16836,1521,12.87
2355,3165,883,CA-003,2717.46,411786,25733,1009,168.19
2356,2897,891,CA-144,745.18,652512,2151,1129,250.28
2357,3095,892,CA-025,4479.51,608271,4774,1779,473.49
2358,1044,885,CA-108,2060.83,576514,7401,126,79.86
2359,3046,882,CA-086,3341.55,234065,31281,1246,-23.08
2360,1516,885,CA-149,1748.56,834452,28932,1919,93.29
2361,2141,887,CA-090,4952.57,386533,36011,1686,401.57
2362,1356,886,CA-076,1376.79,211151,10756,366,391.07
2363,3197,891,CA-018,2368.64,296397,32358,357,19.57
2364,1762,885,CA-027,1308.55,629932,11030,65,311.88
2365,2712,882,CA-056,541.21,495069,3060,707,247.22
2366,2154,881,CA-093,4030.35,580417,10703,1919,267.28
2367,1291,892,CA-024,531.63,625905,10957,1515,95.21
2368,3187,883,CA-046,4657.64,209894,22627,517,-22.60
2369,2870,882,CA-100,4134.52,270416,22586,799,100.03
2370,1937,887,CA-091,2355.53,470849,24741,74,-30.72
2371,3144,882,CA-126,3445.81,141578,4987,913,90.15
2372,1975,890,CA-146,2326.63,831901,20456,525,114.35
2373,1794,890,CA-124,2045.75,765429,35759,5,331.29
2374,2647,882,CA-060,1263.70,271530,9321,949,102.35
2375,1706,880,CA-018,3285.22,851439,19613,1106,22.28
2376,831,885,CA-046,4231.98,305906,7918,1308,409.88
2377,1593,882,CA-058,230.21,664521,33774,1222,58.15
2378,1310,886,CA-087,341.09,615562,12738,1015,46.99
2379,2291,885,CA-039,1394.63,833638,22488,709,18.84
2380,1235,891,CA-148,2227.24,469879,28521,81,-46.78
2381,2828,882,CA-076,569.55,161942,27423,1568,34.67
2382,3231,891,CA-026,4839.23,342106,3918,1246,369.73
2383,2829,891,CA-046,4163.56,196098,815,911,328.02
2384,2933,885,CA-022,106.42,406806,20892,537,103.81
2385,1516,890,CA-049,4839.17,91528,30321,1542,73.88
2386,3037,892,CA-069,706.82,245954,2029,293,449.62
2387,1528,886,CA-020,3514.47,884861,17571,1781,197.91
2388,1373,886,CA-041,3410.76,34777,13098,468,36.92
2389,2840,892,CA-116,400.61,365402,6961,732,221.68
2390,3183,892,CA-003,3447.80,162923,8276,1434,230.23
2391,2496,891,CA-061,305.83,178552,18410,21,144.22
2392,2999,883,CA-086,4917.63,668023,19678,609,134.59
2393,2978,891,CA-031,4057.66,870635,23071,257,108.21
2394,2943,888,CA-148,3827.00,412620,38775,1371,114.87
2395,2553,886,CA-012,113.96,367005,21173,1785,77.53
2396,2550,889,CA-116,1158.67,836691,762,1951,478.20
2397,1056,890,CA-109,4672.86,442079,33451,1473,313.07
2398,1766,892,CA-073,3840.12,199401,15092,1501,7.70
2399,1064,884,CA-037,4848.80,112070,21047,318,270.08
2400,1941,892,CA-028,2109.91,542994,17966,1975,408.15
2401,1093,886,CA-027,309.87,36826,27755,1355,305.45
2402,3184,891,CA-056,350.85,362252,36318,990,19.13
2403,1903,885,CA-043,3782.60,576595,28328,1702,104.75
2404,1939,887,CA-028,4076.21,436163,31543,983,135.81
2405,1113,889,CA-136,427.64,360202,24493,93,495.10
2406,2161,884,CA-027,2788.91,475335,39111,353,295.32
2407,1315,889,CA-037,2545.92,517060,30057,73,416.46
2408,2942,883,CA-097,536.04,474114,781,871,81.66
2409,1926,885,CA-069,2821.64,419183,29072,608,238.08
2410,1573,892,CA-018,1245.59,411868,17140,1143,195.47
2411,2791,890,CA-050,4179.75,525480,29214,46,318.63
2412,2913,890,CA-094,4052.47,37408,25940,253,94.76
2413,1826,881,CA-129,3538.46,347589,15789,343,469.70
2414,2992,884,CA-059,3787.41,845148,27445,1023,214.39
2415,958,882,CA-002,3227.83,498183,33223,528,117.66
2416,1826,891,CA-145,3030.98,218060,33944,459,85.11
2417,1521,888,CA-045,371.98,696021,20800,1198,482.20
2418,2429,883,CA-118,922.74,222054,3459,266,-26.73
2419,1657,885,CA-019,616.88,46170,15420,406,50.32
2420,1205,886,CA-139,2507.83,714834,35831,925,42.24
2421,1823,890,CA-109,3545.56,764573,4930,195,346.04
2422,1364,882,CA-088,1453.33,365050,34821,1558,31.50
2423,1012,883,CA-119,657.70,817273,4092,1995,250.34
2424,1643,880,CA-129,1932.49,415297,15021,1794,77.67
2425,1371,889,CA-073,2263.83,218124,8382,463,-10.06
2426,2600,885,CA-004,489.22,520181,25119,956,330.59
2427,2581,889,CA-090,3563.32,361991,25673,771,242.47
2428,892,890,CA-028,4260.00,257020,11855,1019,419.59
2429,911,885,CA-057,1855.21,484288,22117,1856,37.05
2430,1021,890,CA-118,4661.56,822965,37843,388,202.83
2431,1157,888,CA-019,1516.47,159683,16092,1460,366.17
2432,2242,891,CA-009,586.60,237133,15691,65,292.27
2433,1964,882,CA-121,3604.74,625433,32691,1230,196.64
2434,1159,882,CA-017,561.11,839461,2853,846,210.35
2435,2920,887,CA-099,4198.96,102255,23740,355,54.32
2436,2719,891,CA-107,420.51,868526,22766,9,298.95
2437,2760,887,CA-014,3114.11,894077,31316,808,165.14
2438,841,890,CA-035,4003.39,219079,15297,452,301.44
2439,1420,883,CA-126,2643.14,72686,11347,745,330.89
2440,1931,887,CA-023,2458.61,747596,5894,1690,-38.12
2441,2662,883,CA-091,2210.55,590647,34684,973,66.86
2442,3139,882,CA-059,3744.60,737642,34298,366,86.39
2443,2787,891,CA-066,1841.76,382036,24776,599,396.97
2444,2865,885,CA-107,4127.04,869629,33731,834,-19.85
2445,2713,884,CA-034,2689.04,98608,35054,614,494.04
2446,2411,887,CA-009,2703.21,866572,25614,1614,429.97
2447,2487,891,CA-059,777.98,743743,23620,1002,0.71
2448,1574,885,CA-052,1106.85,742941,34023,1137,313.34
2449,2097,892,CA-008,619.96,164341,550,315,329.08
2450,1852,890,CA-127,3064.95,666736,4611,684,33.61
2451,1393,890,CA-124,4927.26,359293,9027,1453,491.69
2452,2888,887,CA-002,992.58,493750,4284,1823,407.97
2453,3072,884,CA-149,1988.45,266122,12301,1870,93.49
2454,2181,881,CA-004,1161.62,165344,9405,1815,-9.66
2455,1829,884,CA-074,1547.44,118025,13673,522,453.48
2456,1162,892,CA-014,4249.18,57717,37151,847,290.33
2457,843,891,CA-019,3974.07,546144,6080,843,-7.42
2458,2468,890,CA-043,678.68,560877,9199,1282,263.82
2459,1845,887,CA-128,1970.04,230344,21165,87,95.96
2460,2567,889,CA-072,2539.38,536148,10378,99,-49.82
2461,2385,885,CA-106,558.01,624088,20003,1433,171.61
2462,897,883,CA-139,4320.21,385663,38284,1323,466.88
2463,1872,888,CA-087,3115.50,593558,4314,941,3.86
2464,1488,883,CA-103,1406.68,213271,27729,707,360.17
2465,2363,890,CA-074,4686.04,144937,1698,800,25.03
2466,1111,881,CA-054,1108.10,677699,20784,837,324.89
2467,3066,880,CA-101,2571.63,600600,19174,1821,368.29
2468,1014,888,CA-084,2002.37,558107,11617,1661,394.67
2469,1791,887,CA-023,1813.91,121151,5263,1869,390.58
2470,1562,888,CA-014,2775.45,423046,33095,1855,47.65
2471,1029,890,CA-104,1718.30,164323,1150,1413,-20.29
2472,1983,885,CA-020,4071.77,829860,33836,788,389.65
2473,3216,889,CA-069,4251.30,288557,520,708,198.31
2474,1175,886,CA-068,3615.66,729342,16656,573,12.06
2475,1668,892,CA-083,3357.13,625988,15105,1065,304.26
2476,1958,886,CA-099,1828.20,541900,2649,1381,214.32
2477,1286,888,CA-138,2399.10,825828,12675,1913,310.10
2478,1210,890,CA-143,4735.04,615882,22736,1448,-40.10
2479,2744,884,CA-078,883.24,752642,6025,613,367.19
2480,2115,892,CA-027,3224.04,367870,20335,1928,443.36
2481,1807,882,CA-101,365.25,208787,26528,238,4.43
2482,1755,890,CA-112,1330.41,198907,17611,1658,454.57
2483,968,889,CA-044,1322.20,567357,12473,1054,494.21
2484,977,889,CA-039,1521.35,129286,12492,1931,190.65
2485,1559,884,CA-055,365.09,748100,22999,1169,153.26
2486,1588,882,CA-027,1438.32,206618,27233,1531,-0.99
2487,2659,888,CA-141,2213.52,629701,6231,428,495.14
2488,1803,889,CA-058,1357.13,31859,3028,1700,381.48
2489,3069,888,CA-004,2022.67,254477,18194,440,483.04
2490,1292,888,CA-053,1962.26,356406,15853,1853,431.94
2491,1964,889,CA-007,3202.10,164824,17502,1173,-28.62
2492,1793,884,CA-075,3101.18,145082,35328,1912,444.81
2493,2657,891,CA-084,840.51,340077,16677,638,334.96
2494,2621,891,CA-027,4309.62,830449,3827,1548,19.21
2495,1224,884,CA-050,458.57,474729,34460,1451,89.94
2496,2470,886,CA-097,2355.54,835039,35305,58,32.33
2497,1002,884,CA-082,1540.05,727932,4900,1746,476.64
2498,1811,882,CA-144,854.91,53232,28165,89,297.66
2499,1244,882,CA-075,804.94,414896,6601,50,248.15
2500,985,881,CA-090,972.41,385232,20456,1011,253.89
2501,2279,880,CA-051,2502.37,618840,34534,99,121.03
2502,3166,884,CA-133,4867.40,891827,37879,1756,18.40
2503,1191,884,CA-021,3731.98,573078,28739,764,111.22
2504,1739,883,CA-061,1687.64,693807,35896,129,171.24
2505,2743,886,CA-031,4173.41,565516,1739,661,364.86
2506,2326,884,CA-060,3146.06,182024,9970,1935,463.97
2507,1857,883,CA-089,168.88,90195,3012,1611,114.39
2508,2047,888,CA-033,703.74,362669,20079,1536,385.79
2509,2116,891,CA-147,4180.80,589654,4726,764,-46.13
2510,2689,888,CA-145,2487.84,323051,28342,1702,-4.11
2511,1596,887,CA-009,2444.43,296019,21768,309,1.16
2512,2862,885,CA-079,3183.01,894481,13461,604,395.06
2513,2110,892,CA-127,2160.33,424047,25786,948,200.73
2514,1971,883,CA-113,2402.78,561306,34752,1426,443.64
2515,1484,883,CA-114,3991.41,557603,11508,1527,2.56
2516,3192,887,CA-143,4115.13,97518,39628,1358,436.41
2517,1934,886,CA-125,560.20,365607,11846,422,142.61
2518,1953,887,CA-119,171.00,403884,22989,1788,319.61
2519,2537,891,CA-139,2725.95,696794,39021,1294,27.65
2520,1627,892,CA-047,4972.07,769358,10236,1249,237.65
2521,834,880,CA-008,2613.71,355629,24657,295,383.91
2522,974,881,CA-106,2306.61,579213,23637,1591,95.68
2523,2366,885,CA-044,2742.27,646022,14697,1227,-13.09
2524,969,886,CA-028,4155.66,760335,35056,1686,276.49
2525,3006,885,CA-069,3615.01,597489,27354,1555,469.03
2526,3166,887,CA-139,4419.50,874747,36096,1728,6.83
2527,886,892,CA-030,4119.13,781235,11510,765,464.57
2528,1396,882,CA-097,4667.80,550802,36983,1604,369.66
2529,2715,882,CA-121,915.62,795635,24745,665,60.45
2530,2571,880,CA-104,2925.59,829328,20550,997,242.49
2531,2329,880,CA-099,4752.84,135229,26660,1104,18.35
2532,2256,888,CA-083,4968.05,199975,17313,190,292.64
2533,1168,881,CA-111,4118.53,551555,6886,1499,443.13
2534,812,881,CA-072,1478.12,191573,21580,1693,183.19
2535,3133,892,CA-016,499.22,828552,1660,1157,-49.84
2536,1420,885,CA-048,4194.04,322518,471,1772,85.49
2537,2418,882,CA-126,2695.37,169102,36719,377,354.98
2538,3050,890,CA-020,2284.64,891780,21371,194,-42.79
2539,1591,888,CA-006,1292.89,659863,3313,1129,111.57
2540,994,881,CA-028,2572.34,538168,2504,1857,137.74
2541,2248,880,CA-098,3825.41,294357,3213,182,45.43
2542,1021,880,CA-026,3991.83,364255,20349,980,361.92
2543,3173,886,CA-043,1326.97,174225,640,101,456.42
2544,1090,883,CA-013,1029.14,494475,16504,1207,59.02
2545,1907,892,CA-069,3526.64,407514,2777,1547,66.14
